model_index,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
195,7,entropy,5,0.9166666666666666,0.9830508474576272,0.8846153846153846,0.9215686274509803,0.0,0.697308714880998,0.90625,0.9663865546218487,0.8392857142857143,0.0,0.6779805672268908,0.943089430894309,0.9236947791164658,0.8785046728971961,0,0.6863222207269928
196,7,entropy,6,0.9166666666666666,0.9827586206896551,0.8846153846153846,0.9230769230769231,0.0,0.6976127320954908,0.890625,0.9663865546218487,0.8571428571428571,0.0,0.6785386029411765,0.9344262295081966,0.9236947791164658,0.888888888888889,0,0.6867524743783878
197,7,entropy,7,0.9125,1.0,0.8846153846153846,0.8888888888888888,0.0,0.6933760683760684,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9333333333333333,0.9236947791164658,0.8727272727272727,0,0.682438846294268
198,7,entropy,8,0.8916666666666667,0.9824561403508771,0.8571428571428571,0.88,0.0,0.6798997493734336,0.875,0.957983193277311,0.7857142857142857,0.0,0.6546743697478992,0.9256198347107438,0.9047619047619048,0.830188679245283,0,0.6651426046794828
199,7,entropy,9,0.875,0.9180327868852459,0.8527131782945736,0.88,0.0,0.6626864912949548,0.875,0.9243697478991597,0.7857142857142857,0.0,0.6462710084033614,0.8959999999999999,0.8870967741935484,0.830188679245283,0,0.6533213633597078
200,7,entropy,10,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
201,7,entropy,11,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
202,7,entropy,12,0.8458333333333333,0.9180327868852459,0.8029197080291971,0.8809523809523809,0.0,0.6504762189667059,0.875,0.9243697478991597,0.6607142857142857,0.0,0.6150210084033614,0.8959999999999999,0.8593750000000001,0.7551020408163266,0,0.6276192602040817
203,7,entropy,13,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
204,7,entropy,14,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
205,7,entropy,15,0.8125,0.9782608695652174,0.7450980392156863,0.8780487804878049,0.0,0.6503519223171771,0.703125,0.957983193277311,0.6428571428571429,0.0,0.5759913340336135,0.8181818181818182,0.838235294117647,0.7422680412371134,0,0.5996712883841446
206,7,entropy,16,0.7958333333333333,0.8867924528301887,0.7414965986394558,0.875,0.0,0.6258222628674112,0.734375,0.9159663865546218,0.625,0.0,0.5688353466386554,0.8034188034188035,0.8195488721804511,0.7291666666666666,0,0.5880335855664803
207,7,entropy,17,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
208,7,entropy,18,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
209,7,entropy,19,0.7708333333333334,0.8867924528301887,0.7124183006535948,0.8529411764705882,0.0,0.613037982488593,0.734375,0.9159663865546218,0.5178571428571429,0.0,0.5420496323529411,0.8034188034188035,0.8014705882352942,0.6444444444444445,0,0.5623334590246355
210,7,log_loss,1,0.8916666666666667,0.9824561403508771,0.8861788617886179,0.8166666666666667,0.0,0.6713254172015404,0.875,0.9159663865546218,0.875,0.0,0.6664915966386554,0.9256198347107438,0.9008264462809917,0.8448275862068966,0,0.6678184667996581
211,7,log_loss,2,0.8958333333333334,0.9824561403508771,0.88,0.8448275862068966,0.0,0.6768209316394433,0.875,0.9243697478991597,0.875,0.0,0.66859243697479,0.9256198347107438,0.901639344262295,0.8596491228070176,0,0.6717270754450141
212,7,log_loss,3,0.8833333333333333,0.9821428571428571,0.859375,0.8392857142857143,0.0,0.6702008928571429,0.859375,0.9243697478991597,0.8392857142857143,0.0,0.6557576155462185,0.9166666666666665,0.8906882591093118,0.8392857142857143,0,0.6616601600154232
213,7,log_loss,4,0.9041666666666667,0.9824561403508771,0.8702290076335878,0.9038461538461539,0.0,0.6891328254576546,0.875,0.957983193277311,0.8392857142857143,0.0,0.6680672268907564,0.9256198347107438,0.912,0.8703703703703703,0,0.6769975512702785
214,7,log_loss,5,0.9166666666666666,0.9830508474576272,0.8846153846153846,0.9215686274509803,0.0,0.697308714880998,0.90625,0.9663865546218487,0.8392857142857143,0.0,0.6779805672268908,0.943089430894309,0.9236947791164658,0.8785046728971961,0,0.6863222207269928
215,7,log_loss,6,0.9166666666666666,0.9827586206896551,0.8846153846153846,0.9230769230769231,0.0,0.6976127320954908,0.890625,0.9663865546218487,0.8571428571428571,0.0,0.6785386029411765,0.9344262295081966,0.9236947791164658,0.888888888888889,0,0.6867524743783878
216,7,log_loss,7,0.9125,1.0,0.8846153846153846,0.8888888888888888,0.0,0.6933760683760684,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9333333333333333,0.9236947791164658,0.8727272727272727,0,0.682438846294268
217,7,log_loss,8,0.8916666666666667,0.9824561403508771,0.8571428571428571,0.88,0.0,0.6798997493734336,0.875,0.957983193277311,0.7857142857142857,0.0,0.6546743697478992,0.9256198347107438,0.9047619047619048,0.830188679245283,0,0.6651426046794828
218,7,log_loss,9,0.875,0.9180327868852459,0.8527131782945736,0.88,0.0,0.6626864912949548,0.875,0.9243697478991597,0.7857142857142857,0.0,0.6462710084033614,0.8959999999999999,0.8870967741935484,0.830188679245283,0,0.6533213633597078
219,7,log_loss,10,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
220,7,log_loss,11,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
221,7,log_loss,12,0.8458333333333333,0.9180327868852459,0.8029197080291971,0.8809523809523809,0.0,0.6504762189667059,0.875,0.9243697478991597,0.6607142857142857,0.0,0.6150210084033614,0.8959999999999999,0.8593750000000001,0.7551020408163266,0,0.6276192602040817
222,7,log_loss,13,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
223,7,log_loss,14,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
224,7,log_loss,15,0.8125,0.9782608695652174,0.7450980392156863,0.8780487804878049,0.0,0.6503519223171771,0.703125,0.957983193277311,0.6428571428571429,0.0,0.5759913340336135,0.8181818181818182,0.838235294117647,0.7422680412371134,0,0.5996712883841446
225,7,log_loss,16,0.7958333333333333,0.8867924528301887,0.7414965986394558,0.875,0.0,0.6258222628674112,0.734375,0.9159663865546218,0.625,0.0,0.5688353466386554,0.8034188034188035,0.8195488721804511,0.7291666666666666,0,0.5880335855664803
226,7,log_loss,17,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
227,7,log_loss,18,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
228,7,log_loss,19,0.7708333333333334,0.8867924528301887,0.7124183006535948,0.8529411764705882,0.0,0.613037982488593,0.734375,0.9159663865546218,0.5178571428571429,0.0,0.5420496323529411,0.8034188034188035,0.8014705882352942,0.6444444444444445,0,0.5623334590246355
229,8,gini,1,0.8666666666666667,0.9333333333333333,0.8333333333333334,0.875,0.0,0.6604166666666667,0.875,0.9243697478991597,0.75,0.0,0.63734243697479,0.9032258064516129,0.8764940239043826,0.8076923076923077,0,0.6468530345120758
230,8,gini,2,0.8541666666666666,0.9137931034482759,0.8102189781021898,0.9111111111111111,0.0,0.6587807981653941,0.828125,0.9327731092436975,0.7321428571428571,0.0,0.6232602415966386,0.8688524590163935,0.8671875,0.8118811881188118,0,0.6369802867838014
231,8,gini,3,0.825,0.9245283018867925,0.782608695652174,0.8367346938775511,0.0,0.6359679228541293,0.765625,0.907563025210084,0.7321428571428571,0.0,0.6013327205882353,0.8376068376068376,0.840466926070039,0.7809523809523811,0,0.6147565361573144
232,8,gini,4,0.8333333333333334,0.9019607843137255,0.7816901408450704,0.9148936170212766,0.0,0.6496361355450181,0.71875,0.9327731092436975,0.7678571428571429,0.0,0.6048450630252101,0.8,0.8505747126436782,0.8349514563106796,0,0.6213815422385894
233,8,gini,5,0.8375,0.9038461538461539,0.7872340425531915,0.9148936170212766,0.0,0.6514934533551555,0.734375,0.9327731092436975,0.7678571428571429,0.0,0.6087513130252101,0.810344827586207,0.8538461538461538,0.8349514563106796,0,0.6247856094357601
234,8,gini,6,0.8458333333333333,0.8928571428571429,0.7985611510791367,0.9333333333333333,0.0,0.6561879068174032,0.78125,0.9327731092436975,0.75,0.0,0.6160057773109244,0.8333333333333334,0.8604651162790697,0.8316831683168316,0,0.6313704044823086
235,8,gini,7,0.825,0.92,0.7785714285714286,0.86,0.0,0.6396428571428572,0.71875,0.9159663865546218,0.7678571428571429,0.0,0.6006433823529411,0.8070175438596492,0.8416988416988417,0.8113207547169812,0,0.615009285068868
236,8,gini,8,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
237,8,gini,9,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
238,8,gini,10,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
239,8,gini,11,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
240,8,gini,12,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
241,8,gini,13,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
242,8,gini,14,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
243,8,gini,15,0.7916666666666666,0.9130434782608695,0.7364864864864865,0.8478260869565217,0.0,0.6243390129259694,0.65625,0.9159663865546218,0.6964285714285714,0.0,0.5671612394957983,0.7636363636363634,0.8164794007490637,0.7647058823529412,0,0.5862054116845921
244,8,gini,16,0.7916666666666666,0.9130434782608695,0.7364864864864865,0.8478260869565217,0.0,0.6243390129259694,0.65625,0.9159663865546218,0.6964285714285714,0.0,0.5671612394957983,0.7636363636363634,0.8164794007490637,0.7647058823529412,0,0.5862054116845921
245,8,gini,17,0.7875,0.9130434782608695,0.7315436241610739,0.8444444444444444,0.0,0.622257886716597,0.65625,0.9159663865546218,0.6785714285714286,0.0,0.5626969537815125,0.7636363636363634,0.8134328358208955,0.7524752475247526,0,0.5823861117455029
246,8,gini,18,0.7875,0.9130434782608695,0.7315436241610739,0.8444444444444444,0.0,0.622257886716597,0.65625,0.9159663865546218,0.6785714285714286,0.0,0.5626969537815125,0.7636363636363634,0.8134328358208955,0.7524752475247526,0,0.5823861117455029
247,8,gini,19,0.775,0.9130434782608695,0.7171052631578947,0.8333333333333334,0.0,0.6158705186880244,0.65625,0.9159663865546218,0.625,0.0,0.5493040966386554,0.7636363636363634,0.8044280442804428,0.7142857142857143,0,0.5705875305506302
248,8,entropy,1,0.9,1.0,0.8702290076335878,0.8679245283018868,0.0,0.6845383839838686,0.875,0.957983193277311,0.8214285714285714,0.0,0.6636029411764706,0.9333333333333333,0.912,0.8440366972477065,0,0.67234250764526
249,8,entropy,2,0.9083333333333333,1.0,0.8712121212121212,0.9019607843137255,0.0,0.6932932263814616,0.890625,0.9663865546218487,0.8214285714285714,0.0,0.669610031512605,0.9421487603305785,0.9163346613545816,0.8598130841121495,0,0.6795741264493275
250,8,entropy,3,0.8875,1.0,0.8549618320610687,0.8518518518518519,0.0,0.6767034209782301,0.859375,0.9411764705882353,0.8214285714285714,0.0,0.6554950105042017,0.9243697478991597,0.896,0.8363636363636364,0,0.6641833460656991
251,8,entropy,4,0.9,0.9821428571428571,0.8636363636363636,0.9038461538461539,0.0,0.6874063436563437,0.859375,0.957983193277311,0.8392857142857143,0.0,0.6641609768907564,0.9166666666666665,0.9083665338645418,0.8703703703703703,0,0.6738508927253947
252,8,entropy,5,0.9166666666666666,0.9830508474576272,0.8846153846153846,0.9215686274509803,0.0,0.697308714880998,0.90625,0.9663865546218487,0.8392857142857143,0.0,0.6779805672268908,0.943089430894309,0.9236947791164658,0.8785046728971961,0,0.6863222207269928
253,8,entropy,6,0.925,1.0,0.8923076923076924,0.9230769230769231,0.0,0.7038461538461538,0.90625,0.9747899159663865,0.8571428571428571,0.0,0.684545693277311,0.9508196721311475,0.9317269076305221,0.888888888888889,0,0.6928588671626397
254,8,entropy,7,0.9125,1.0,0.8846153846153846,0.8888888888888888,0.0,0.6933760683760684,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9333333333333333,0.9236947791164658,0.8727272727272727,0,0.682438846294268
255,8,entropy,8,0.8916666666666667,0.9824561403508771,0.8571428571428571,0.88,0.0,0.6798997493734336,0.875,0.957983193277311,0.7857142857142857,0.0,0.6546743697478992,0.9256198347107438,0.9047619047619048,0.830188679245283,0,0.6651426046794828
256,8,entropy,9,0.875,0.9180327868852459,0.8527131782945736,0.88,0.0,0.6626864912949548,0.875,0.9243697478991597,0.7857142857142857,0.0,0.6462710084033614,0.8959999999999999,0.8870967741935484,0.830188679245283,0,0.6533213633597078
257,8,entropy,10,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
258,8,entropy,11,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
259,8,entropy,12,0.8458333333333333,0.9180327868852459,0.8029197080291971,0.8809523809523809,0.0,0.6504762189667059,0.875,0.9243697478991597,0.6607142857142857,0.0,0.6150210084033614,0.8959999999999999,0.8593750000000001,0.7551020408163266,0,0.6276192602040817
260,8,entropy,13,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
261,8,entropy,14,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
262,8,entropy,15,0.8125,0.9782608695652174,0.7450980392156863,0.8780487804878049,0.0,0.6503519223171771,0.703125,0.957983193277311,0.6428571428571429,0.0,0.5759913340336135,0.8181818181818182,0.838235294117647,0.7422680412371134,0,0.5996712883841446
263,8,entropy,16,0.7958333333333333,0.8867924528301887,0.7414965986394558,0.875,0.0,0.6258222628674112,0.734375,0.9159663865546218,0.625,0.0,0.5688353466386554,0.8034188034188035,0.8195488721804511,0.7291666666666666,0,0.5880335855664803
264,8,entropy,17,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
265,8,entropy,18,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
266,8,entropy,19,0.7708333333333334,0.8867924528301887,0.7124183006535948,0.8529411764705882,0.0,0.613037982488593,0.734375,0.9159663865546218,0.5178571428571429,0.0,0.5420496323529411,0.8034188034188035,0.8014705882352942,0.6444444444444445,0,0.5623334590246355
267,8,log_loss,1,0.9,1.0,0.8702290076335878,0.8679245283018868,0.0,0.6845383839838686,0.875,0.957983193277311,0.8214285714285714,0.0,0.6636029411764706,0.9333333333333333,0.912,0.8440366972477065,0,0.67234250764526
268,8,log_loss,2,0.9083333333333333,1.0,0.8712121212121212,0.9019607843137255,0.0,0.6932932263814616,0.890625,0.9663865546218487,0.8214285714285714,0.0,0.669610031512605,0.9421487603305785,0.9163346613545816,0.8598130841121495,0,0.6795741264493275
269,8,log_loss,3,0.8833333333333333,0.9821428571428571,0.8538461538461538,0.8518518518518519,0.0,0.6719602157102157,0.859375,0.9327731092436975,0.8214285714285714,0.0,0.6533941701680672,0.9166666666666665,0.891566265060241,0.8363636363636364,0,0.661149142022636
270,8,log_loss,4,0.9041666666666667,0.9824561403508771,0.8702290076335878,0.9038461538461539,0.0,0.6891328254576546,0.875,0.957983193277311,0.8392857142857143,0.0,0.6680672268907564,0.9256198347107438,0.912,0.8703703703703703,0,0.6769975512702785
271,8,log_loss,5,0.9083333333333333,0.9661016949152542,0.8769230769230769,0.9215686274509803,0.0,0.6911483498223279,0.890625,0.957983193277311,0.8392857142857143,0.0,0.6719734768907564,0.9268292682926829,0.9156626506024096,0.8785046728971961,0,0.6802491479480721
272,8,log_loss,6,0.9166666666666666,0.9827586206896551,0.8846153846153846,0.9230769230769231,0.0,0.6976127320954908,0.890625,0.9663865546218487,0.8571428571428571,0.0,0.6785386029411765,0.9344262295081966,0.9236947791164658,0.888888888888889,0,0.6867524743783878
273,8,log_loss,7,0.9125,1.0,0.8846153846153846,0.8888888888888888,0.0,0.6933760683760684,0.875,0.9663865546218487,0.8571428571428571,0.0,0.6746323529411765,0.9333333333333333,0.9236947791164658,0.8727272727272727,0,0.682438846294268
274,8,log_loss,8,0.8916666666666667,0.9824561403508771,0.8571428571428571,0.88,0.0,0.6798997493734336,0.875,0.957983193277311,0.7857142857142857,0.0,0.6546743697478992,0.9256198347107438,0.9047619047619048,0.830188679245283,0,0.6651426046794828
275,8,log_loss,9,0.875,0.9180327868852459,0.8527131782945736,0.88,0.0,0.6626864912949548,0.875,0.9243697478991597,0.7857142857142857,0.0,0.6462710084033614,0.8959999999999999,0.8870967741935484,0.830188679245283,0,0.6533213633597078
276,8,log_loss,10,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
277,8,log_loss,11,0.8583333333333333,0.9180327868852459,0.8222222222222222,0.8863636363636364,0.0,0.6566546613677761,0.875,0.9327731092436975,0.6964285714285714,0.0,0.6260504201680672,0.8959999999999999,0.874015748031496,0.7799999999999999,0,0.6375039370078739
278,8,log_loss,12,0.8458333333333333,0.9180327868852459,0.8029197080291971,0.8809523809523809,0.0,0.6504762189667059,0.875,0.9243697478991597,0.6607142857142857,0.0,0.6150210084033614,0.8959999999999999,0.8593750000000001,0.7551020408163266,0,0.6276192602040817
279,8,log_loss,13,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
280,8,log_loss,14,0.8208333333333333,1.0,0.7516339869281046,0.8809523809523809,0.0,0.6581465919701214,0.703125,0.9663865546218487,0.6607142857142857,0.0,0.5825564600840336,0.8256880733944955,0.8455882352941175,0.7551020408163266,0,0.606594587376235
281,8,log_loss,15,0.8125,0.9782608695652174,0.7450980392156863,0.8780487804878049,0.0,0.6503519223171771,0.703125,0.957983193277311,0.6428571428571429,0.0,0.5759913340336135,0.8181818181818182,0.838235294117647,0.7422680412371134,0,0.5996712883841446
282,8,log_loss,16,0.7958333333333333,0.8867924528301887,0.7414965986394558,0.875,0.0,0.6258222628674112,0.734375,0.9159663865546218,0.625,0.0,0.5688353466386554,0.8034188034188035,0.8195488721804511,0.7291666666666666,0,0.5880335855664803
283,8,log_loss,17,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
284,8,log_loss,18,0.7833333333333333,0.8867924528301887,0.7266666666666667,0.8648648648648649,0.0,0.61958099609043,0.734375,0.9159663865546218,0.5714285714285714,0.0,0.5554424894957983,0.8034188034188035,0.8104089219330856,0.6881720430107527,0,0.5754999420906604
285,8,log_loss,19,0.7708333333333334,0.8867924528301887,0.7124183006535948,0.8529411764705882,0.0,0.613037982488593,0.734375,0.9159663865546218,0.5178571428571429,0.0,0.5420496323529411,0.8034188034188035,0.8014705882352942,0.6444444444444445,0,0.5623334590246355
286,9,gini,1,0.875,0.9322033898305084,0.8473282442748091,0.88,0.0,0.6648829085263294,0.859375,0.9327731092436975,0.7857142857142857,0.0,0.6444655987394958,0.8943089430894309,0.888,0.830188679245283,0,0.6531244055836785
287,9,gini,2,0.85,0.9137931034482759,0.8043478260869565,0.9090909090909091,0.0,0.6568079596565354,0.828125,0.9327731092436975,0.7142857142857143,0.0,0.6187959558823529,0.8688524590163935,0.8638132295719845,0.8,0,0.6331664221470945
288,9,gini,3,0.8125,0.9074074074074074,0.7697841726618705,0.8297872340425532,0.0,0.6267447035279579,0.765625,0.8991596638655462,0.6964285714285714,0.0,0.5903033088235294,0.8305084745762712,0.8294573643410853,0.7572815533980581,0,0.6043118480788536
289,9,gini,4,0.8333333333333334,0.9019607843137255,0.7816901408450704,0.9148936170212766,0.0,0.6496361355450181,0.71875,0.9327731092436975,0.7678571428571429,0.0,0.6048450630252101,0.8,0.8505747126436782,0.8349514563106796,0,0.6213815422385894
290,9,gini,5,0.8375,0.9038461538461539,0.7872340425531915,0.9148936170212766,0.0,0.6514934533551555,0.734375,0.9327731092436975,0.7678571428571429,0.0,0.6087513130252101,0.810344827586207,0.8538461538461538,0.8349514563106796,0,0.6247856094357601
291,9,gini,6,0.8458333333333333,0.8928571428571429,0.7985611510791367,0.9333333333333333,0.0,0.6561879068174032,0.78125,0.9327731092436975,0.75,0.0,0.6160057773109244,0.8333333333333334,0.8604651162790697,0.8316831683168316,0,0.6313704044823086
292,9,gini,7,0.825,0.92,0.7785714285714286,0.86,0.0,0.6396428571428572,0.71875,0.9159663865546218,0.7678571428571429,0.0,0.6006433823529411,0.8070175438596492,0.8416988416988417,0.8113207547169812,0,0.615009285068868
293,9,gini,8,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
294,9,gini,9,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
295,9,gini,10,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
296,9,gini,11,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
297,9,gini,12,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
298,9,gini,13,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
299,9,gini,14,0.8125,0.9056603773584906,0.7659574468085106,0.8478260869565217,0.0,0.6298609777808808,0.75,0.907563025210084,0.6964285714285714,0.0,0.5884978991596639,0.8205128205128206,0.8307692307692306,0.7647058823529412,0,0.6039969834087481
300,9,gini,15,0.7916666666666666,0.9130434782608695,0.7364864864864865,0.8478260869565217,0.0,0.6243390129259694,0.65625,0.9159663865546218,0.6964285714285714,0.0,0.5671612394957983,0.7636363636363634,0.8164794007490637,0.7647058823529412,0,0.5862054116845921
301,9,gini,16,0.7916666666666666,0.9130434782608695,0.7364864864864865,0.8478260869565217,0.0,0.6243390129259694,0.65625,0.9159663865546218,0.6964285714285714,0.0,0.5671612394957983,0.7636363636363634,0.8164794007490637,0.7647058823529412,0,0.5862054116845921
302,9,gini,17,0.7875,0.9130434782608695,0.7315436241610739,0.8444444444444444,0.0,0.622257886716597,0.65625,0.9159663865546218,0.6785714285714286,0.0,0.5626969537815125,0.7636363636363634,0.8134328358208955,0.7524752475247526,0,0.5823861117455029
