model_index,random_state,max_depth,criterion,min_samples_leaf,accuracy,precision_class_1,precision_class_2,precision_class_3,precision_class_4,average precision,recall_class_1,recall_class_2,recall_class_3,recall_class_4,average recall,f_measure_class_1,f_measure_class_2,f_measure_class_3,f_measure_class_4,average f_measure
3579,21,6,log_loss,7,0.8375,0.9534883720930233,0.8571428571428571,0.7017543859649122,0.0,0.8395744691185328,0.8367346938775511,0.8695652173913043,0.7692307692307693,0.0,0.8375,0.8913043478260869,0.8633093525179856,0.7339449541284404,0,0.83739892210683
3580,21,6,log_loss,8,0.8208333333333333,0.9534883720930233,0.8333333333333334,0.6792452830188679,0.0,0.8210070206230803,0.8367346938775511,0.8695652173913043,0.6923076923076923,0.0,0.8208333333333333,0.8913043478260869,0.851063829787234,0.6857142857142857,0,0.8199077683802476
3581,21,6,log_loss,9,0.8083333333333333,0.9333333333333333,0.8444444444444444,0.6333333333333333,0.0,0.8133333333333332,0.8571428571428571,0.8260869565217391,0.7307692307692307,0.0,0.8083333333333333,0.8936170212765957,0.8351648351648352,0.6785714285714285,0,0.809690398254228
3582,21,6,log_loss,10,0.8083333333333333,0.9333333333333333,0.8444444444444444,0.6333333333333333,0.0,0.8133333333333332,0.8571428571428571,0.8260869565217391,0.7307692307692307,0.0,0.8083333333333333,0.8936170212765957,0.8351648351648352,0.6785714285714285,0,0.809690398254228
3583,21,6,log_loss,11,0.8083333333333333,0.9148936170212766,0.849624060150376,0.6333333333333333,0.0,0.8125468369505324,0.8775510204081632,0.8188405797101449,0.7307692307692307,0.0,0.8083333333333333,0.8958333333333333,0.8339483394833949,0.6785714285714285,0,0.809443410282317
3584,21,6,log_loss,12,0.8083333333333333,0.9148936170212766,0.849624060150376,0.6333333333333333,0.0,0.8125468369505324,0.8775510204081632,0.8188405797101449,0.7307692307692307,0.0,0.8083333333333333,0.8958333333333333,0.8339483394833949,0.6785714285714285,0,0.809443410282317
3585,21,6,log_loss,13,0.8041666666666667,0.9148936170212766,0.8432835820895522,0.6271186440677966,0.0,0.8075545460580258,0.8775510204081632,0.8188405797101449,0.7115384615384616,0.0,0.8041666666666667,0.8958333333333333,0.8308823529411764,0.6666666666666666,0,0.8051011029411764
3586,21,6,log_loss,14,0.7916666666666666,0.9512195121951219,0.8156028368794326,0.6206896551724138,0.0,0.7976617068995341,0.7959183673469388,0.8333333333333334,0.6923076923076923,0.0,0.7916666666666666,0.8666666666666666,0.8243727598566308,0.6545454545454545,0,0.792776963180189
3587,21,6,log_loss,15,0.7583333333333333,0.8125,0.8,0.6140350877192983,0.0,0.7589263523391813,0.7959183673469388,0.782608695652174,0.6730769230769231,0.0,0.7583333333333333,0.8041237113402061,0.7912087912087912,0.6422018348623854,0,0.7582640435638638
3588,21,6,log_loss,16,0.7375,0.8095238095238095,0.8,0.5555555555555556,0.0,0.7456481481481482,0.6938775510204082,0.782608695652174,0.6730769230769231,0.0,0.7375,0.7472527472527472,0.7912087912087912,0.6086956521739131,0,0.7393932154801719
